upazila_code,type,category,area,ord
404769,texture,Clay Loam,337.59,4
404769,texture,Clay,4741.61,5
404769,consistency,Friable,271.47,2
404769,consistency,Firm,4931.54,3
404769,drainage,Imperfectly Drained,653.59,3
404769,drainage,Poorly Drained,2861.07,4
404769,drainage,Very Poorly Drained,1688.35,5
404769,reaction,Strongly Acidic,1780.85,2
404769,reaction,Moderately Acidic,772.26,3
404769,reaction,Neutral,1540.9,4
404769,reaction,Moderately Alkaline,1109,5
404769,moisture,Low,1702.61,1
404769,moisture,Medium,1368.01,2
404769,moisture,High,444.04,3
404769,moisture,Very High,1688.35,4
404769,salinity,Non Saline,1581.46,1
404769,salinity,Very Slightly Saline,274.71,2
404769,salinity,Slightly Saline,3007.85,3
404769,salinity,Moderately Saline,339,4
404769,recession,Very Early,653.59,1
404769,recession,Early,969.28,2
404769,recession,Normal,1551.69,3
404769,recession,Late,340.1,4
404769,recession,Very Late,1688.35,5
404769,relief,Level,5203.01,
404764,landtype,High Land,1857.26,
404764,landtype,Medium High Land-1,2592.37,
404764,landtype,Medium High Land-2,25395.21,
404764,texture,Loam,465.36,3
404764,texture,Clay Loam,5219.1,4
404764,texture,Clay,24160.38,5
404764,consistency,Friable,2305.45,2
404764,consistency,Firm,27539.39,3
404764,drainage,Imperfectly Drained,1857.26,3
404764,drainage,Poorly Drained,27987.58,4
404764,reaction,Neutral,10512.67,4
404764,reaction,Moderately Alkaline,19332.17,5
404764,moisture,Low,23423.59,1
404764,moisture,Medium,4115.81,2
404764,moisture,High,2305.45,3
404764,salinity,Non Saline,157.72,1
404764,salinity,Very Slightly Saline,307.64,2
404764,salinity,Slightly Saline,1387.62,3
404764,salinity,Moderately Saline,131.19,4
404764,salinity,Strongly Saline,332.72,5
404764,salinity,Extremely Saline,27527.95,6
404764,recession,Very Early,1857.26,1
404764,recession,Early,202.68,2
404764,recession,Normal,17927.12,3
404764,recession,Late,9857.77,4
404764,relief,Level,29844.84,
404753,landtype,Medium High Land-1,1846.64,
404753,landtype,Medium High Land-2,15606.94,
404753,texture,Loam,1234.52,3
404753,texture,Clay Loam,1093.21,4
404753,texture,Clay,15125.85,5
404753,consistency,Friable,3154.07,2
404753,consistency,Firm,14299.5,3
404753,drainage,Imperfectly Drained,2002.26,3
404753,drainage,Poorly Drained,15451.32,4
404753,reaction,Strongly Acidic,354.43,2
404753,reaction,Moderately Acidic,4391.89,3
404753,reaction,Neutral,10177.12,4
404753,reaction,Moderately Alkaline,2530.14,5
404753,moisture,Low,15125.85,1
404753,moisture,Medium,2327.73,2
404753,salinity,Slightly Saline,13215.83,3
404753,salinity,Moderately Saline,4021.57,4
404753,salinity,Strongly Saline,216.18,5
404753,recession,Early,2327.73,2
404753,recession,Normal,2002.26,3
404753,recession,Late,13123.6,4
404753,relief,Level,17453.58,
404794,landtype,High Land,49.21,
404794,landtype,Medium High Land-1,1694.63,
404794,landtype,Medium High Land-2,3274.16,
404794,landtype,Medium Low Land,7845.82,
404794,landtype,Low land,4573.81,
404794,texture,Loam,791.18,3
404794,texture,Clay Loam,1160.45,4
404794,texture,Clay,15486,5
404794,consistency,Friable,791.18,2
404794,consistency,Firm,16646.45,3
404794,drainage,Imperfectly Drained,49.21,3
404794,drainage,Poorly Drained,9362.85,4
404794,drainage,Very Poorly Drained,8025.57,5
404794,reaction,Strongly Acidic,158.05,2
404794,reaction,Moderately Acidic,8330.31,3
404794,reaction,Neutral,4124.67,4
404794,reaction,Moderately Alkaline,4824.6,5
404794,moisture,Low,5023.65,1
404794,moisture,Medium,2436.79,2
404794,moisture,High,1951.63,3
404794,moisture,Very High,8025.57,4
404794,salinity,Very Slightly Saline,1509.65,2
404794,salinity,Slightly Saline,7836.09,3
404794,salinity,Moderately Saline,5533.58,4
404794,salinity,Extremely Saline,2558.3,6
404794,recession,Very Early,49.21,1
404794,recession,Early,1902.42,2
404794,recession,Normal,3066.37,3
404794,recession,Late,4394.07,4
404794,recession,Very Late,8025.57,5
404794,relief,Level,17437.63,
404775,landtype,High Land,790.52,
404775,landtype,Medium High Land-1,981.46,
404775,landtype,Medium High Land-2,4023.6,
404775,landtype,Medium Low Land,2871.68,
404775,texture,Loam,56.97,3
404775,texture,Clay Loam,4582.63,4
404775,texture,Clay,4027.66,5
404775,consistency,Friable,614.32,2
404775,consistency,Firm,8052.94,3
404775,drainage,Imperfectly Drained,790.52,3
404775,drainage,Poorly Drained,5083.96,4
404775,drainage,Very Poorly Drained,2792.79,5
404775,reaction,Strongly Acidic,337.83,2
404775,reaction,Moderately Acidic,2533.85,3
404775,reaction,Neutral,2206.23,4
404775,reaction,Moderately Alkaline,3589.35,5
404775,moisture,Low,3265.3,1
404775,moisture,Medium,1994.85,2
404775,moisture,High,614.32,3
404775,moisture,Very High,2792.79,4
404775,salinity,Non Saline,872.42,1
404775,salinity,Very Slightly Saline,1786.1,2
404775,salinity,Slightly Saline,727.88,3
404775,salinity,Moderately Saline,472.47,4
404775,salinity,Strongly Saline,2825.91,5
404775,salinity,Extremely Saline,1982.49,6
404775,recession,Very Early,790.52,1
404775,recession,Early,1345.98,2
404775,recession,Normal,3010.09,3
404775,recession,Late,727.88,4
404775,recession,Very Late,2792.79,5
404775,relief,Level,7590.94,
404775,relief,Slightly Undulating,1076.32,
405015,landtype,High Land,4674.89,
405015,landtype,Medium High Land-1,395.49,
405015,landtype,Medium High Land-2,3262.55,
405015,landtype,Medium Low Land,978.02,
405015,texture,Sand,206.12,1
405015,texture,Loam,3846.23,3
405015,texture,Clay Loam,3123.55,4
405015,texture,Clay,2135.04,5
405015,consistency,Loose,206.12,1
405015,consistency,Friable,6969.78,2
405015,consistency,Firm,2135.04,3
405015,drainage,Imperfectly Drained,4674.89,3
405015,drainage,Poorly Drained,4636.06,4
405015,reaction,Neutral,50.57,4
405015,reaction,Moderately Alkaline,8715.78,5
405015,reaction,Strongly Alkaline,544.6,6
405015,moisture,Low,1259.59,1
405015,moisture,Medium,1132.62,2
405015,moisture,High,6918.74,3
405015,salinity,Non Saline,9310.95,1
405015,recession,Very Early,4674.89,1
405015,recession,Early,3045.71,2
405015,recession,Normal,864.09,3
405015,recession,Late,726.26,4
405015,relief,Level,9310.95,
405039,landtype,High Land,11455.78,
405039,landtype,Medium High Land-1,2159.89,
405039,landtype,Medium High Land-2,19263.48,
405039,landtype,Medium Low Land,4723.86,
405039,landtype,Low land,394.48,
405039,texture,Sand,2193.7,1
405039,texture,Loam,17873.16,3
405039,texture,Clay Loam,10837.41,4
405039,texture,Clay,7093.23,5
405039,consistency,Loose,2193.7,1
405039,consistency,Friable,25495.87,2
405039,consistency,Firm,10307.92,3
405039,drainage,Imperfectly Drained,11455.78,3
405039,drainage,Poorly Drained,26541.71,4
405039,reaction,Moderately Alkaline,37997.49,5
405039,moisture,Low,7138.37,1
405039,moisture,Medium,9254.2,2
405039,moisture,High,21604.92,3
405039,salinity,Non Saline,37997.49,1
405039,recession,Very Early,11455.78,1
405039,recession,Early,15115.82,2
405039,recession,Normal,6307.55,3
405039,recession,Late,5118.34,4
405039,relief,Level,37470.43,
405039,relief,Slightly Undulating,527.06,
405063,landtype,High Land,2414.76,
405063,landtype,Medium High Land-1,387.46,
405063,landtype,Medium High Land-2,2752.35,
405063,landtype,Medium Low Land,3108.05,
405063,landtype,Low land,413.39,
405063,texture,Loam,3773.61,3
405063,texture,Clay Loam,4282.5,4
405063,texture,Clay,1019.89,5
405063,consistency,Friable,3773.61,2
405063,consistency,Firm,5302.4,3
405063,drainage,Imperfectly Drained,2414.76,3
405063,drainage,Poorly Drained,6661.24,4
405063,reaction,Moderately Alkaline,9076.01,5
405063,moisture,Low,3834.01,1
405063,moisture,Medium,1948.52,2
405063,moisture,High,3293.48,3
405063,salinity,Non Saline,9076.01,1
405063,recession,Very Early,2414.76,1
405063,recession,Early,3139.8,2
405063,recession,Normal,2701,3
405063,recession,Late,820.44,4
405063,relief,Level,9076.01,
405071,landtype,High Land,10514.07,
405071,landtype,Medium High Land-1,487.61,
405071,landtype,Medium High Land-2,6030.6,
405071,landtype,Medium Low Land,2548.1,
405071,landtype,Low land,942.27,
405071,texture,Sand,475.98,1
405071,texture,Loam,8191.27,3
405071,texture,Clay Loam,8036.41,4
405071,texture,Clay,3819,5
405071,consistency,Loose,475.98,1
405071,consistency,Friable,8191.27,2
405071,consistency,Firm,11855.4,3
405071,drainage,Imperfectly Drained,10514.07,3
405071,drainage,Poorly Drained,9343.2,4
405071,drainage,Very Poorly Drained,665.38,5
405071,reaction,Moderately Alkaline,19580.38,5
405071,reaction,Strongly Alkaline,942.27,6
405071,moisture,Low,3545.77,1
405071,moisture,Medium,6731.73,2
405071,moisture,High,9579.77,3
405071,moisture,Very High,665.38,4
405071,salinity,Non Saline,20522.66,1
405071,recession,Very Early,10514.07,1
405071,recession,Early,4991.71,2
405071,recession,Normal,3456.24,3
405071,recession,Late,895.26,4
405071,recession,Very Late,665.38,5
405071,relief,Level,20522.66,
405094,landtype,High Land,8977.47,
405094,landtype,Medium High Land-1,1461.94,
405094,landtype,Medium High Land-2,10040.47,
405094,landtype,Medium Low Land,949.6,
405094,landtype,Low land,942.52,
405094,texture,Sand,175.09,1
405094,texture,Sandy Loam ,477.84,2
405094,texture,Loam,6990.39,3
405094,texture,Clay Loam,5039.78,4
405094,texture,Clay,9688.9,5
405094,consistency,Loose,175.09,1
405094,consistency,Friable,12228.44,2
405094,consistency,Firm,9968.46,3
405094,drainage,Imperfectly Drained,8977.47,3
405094,drainage,Poorly Drained,12671.31,4
405094,drainage,Very Poorly Drained,723.22,5
405094,reaction,Neutral,12351.12,4
405094,reaction,Moderately Alkaline,10020.88,5
405094,moisture,Low,9140.77,1
405094,moisture,Medium,477.84,2
405094,moisture,High,12030.17,3
405094,moisture,Very High,723.22,4
405094,salinity,Non Saline,22372,1
405094,recession,Very Early,8977.47,1
405094,recession,Early,8849.67,2
405094,recession,Normal,3305.67,3
405094,recession,Late,515.97,4
405094,recession,Very Late,723.22,5
405094,relief,Level,22372,
405079,landtype,High Land,12852.83,
405079,landtype,Medium High Land-1,1090.44,
405079,landtype,Medium High Land-2,9327.96,
405079,landtype,Medium Low Land,2318.39,
405079,landtype,Low land,724.74,
405079,texture,Sand,263.79,1
405079,texture,Loam,13660.1,3
405079,texture,Clay Loam,12390.47,4
405079,consistency,Loose,263.79,1
405079,consistency,Friable,13660.1,2
405079,consistency,Firm,12390.47,3
405079,drainage,Imperfectly Drained,12852.83,3
405079,drainage,Poorly Drained,13165.47,4
405079,drainage,Very Poorly Drained,296.06,5
405079,reaction,Moderately Alkaline,26314.36,5
405079,moisture,Low,5149.2,1
405079,moisture,Medium,7547.43,2
405079,moisture,High,13321.67,3
405079,moisture,Very High,296.06,4
405079,salinity,Non Saline,26314.36,1
405079,recession,Very Early,12852.83,1
405079,recession,Early,2789.93,2
405079,recession,Normal,8739.29,3
405079,recession,Late,1262.76,4
405079,recession,Very Late,669.56,5
405079,relief,Level,26314.36,
405566,landtype,High Land,2888.21,
405566,landtype,Medium High Land-1,1769.6,
405566,landtype,Medium High Land-2,6270.18,
405566,landtype,Medium Low Land,2239.16,
405566,landtype,Low land,1104.68,
405566,texture,Loam,1088.82,3
405566,texture,Clay Loam,3897.07,4
405566,texture,Clay,9285.94,5
405566,consistency,Friable,1088.82,2
405566,consistency,Firm,13183.01,3
405566,drainage,Imperfectly Drained,2888.21,3
405566,drainage,Poorly Drained,11225.04,4
405566,drainage,Very Poorly Drained,158.57,5
405566,reaction,Neutral,3497.2,4
405566,reaction,Moderately Alkaline,10774.62,5
405566,moisture,Low,4073.65,1
405566,moisture,Medium,5212.29,2
405566,moisture,High,4985.88,3
405566,salinity,Non Saline,14271.82,1
405566,recession,Very Early,3751.24,1
405566,recession,Early,7023.4,2
405566,recession,Normal,728.8,3
405566,recession,Late,2609.81,4
405566,recession,Very Late,158.57,5
405566,relief,Level,14271.82,
405557,landtype,High Land,12271.74,
405557,landtype,Medium High Land-1,1457.85,
405557,landtype,Medium High Land-2,10261.12,
405557,landtype,Medium Low Land,6389.98,
405557,landtype,Low land,751.84,
405557,texture,Sand,24.69,1
405557,texture,Sandy Loam ,136.83,2
405557,texture,Loam,4898.73,3
405557,texture,Clay Loam,7221.12,4
405557,texture,Clay,18851.17,5
405557,consistency,Loose,24.69,1
405557,consistency,Friable,11716.43,2
405557,consistency,Firm,19391.42,3
405557,drainage,Imperfectly Drained,12271.74,3
405557,drainage,Poorly Drained,18682.34,4
405557,drainage,Very Poorly Drained,178.45,5
405557,reaction,Neutral,6003.05,4
405557,reaction,Moderately Alkaline,25129.49,5
405557,moisture,Low,8530.7,1
405557,moisture,Medium,10860.86,2
405557,moisture,High,11562.52,3
405557,moisture,Very High,178.45,4
405557,salinity,Non Saline,31132.54,1
405557,recession,Very Early,12271.74,1
405557,recession,Early,10313.15,2
405557,recession,Normal,1405.82,3
405557,recession,Late,6389.98,4
405557,recession,Very Late,751.84,5
405557,relief,Level,31132.54,
405585,landtype,High Land,1954.96,
405585,landtype,Medium High Land-1,793.88,
405585,landtype,Medium High Land-2,8348.36,
405585,landtype,Medium Low Land,5714.6,
405585,landtype,Low land,497.29,
405585,texture,Sandy Loam ,20.49,2
405585,texture,Loam,886.57,3
405585,texture,Clay Loam,1155.58,4
405585,texture,Clay,15246.45,5
405585,consistency,Friable,2062.64,2
405585,consistency,Firm,15246.45,3
405585,drainage,Imperfectly Drained,1954.96,3
405585,drainage,Poorly Drained,14856.83,4
405585,drainage,Very Poorly Drained,497.29,5
405585,reaction,Neutral,17309.08,4
405585,moisture,Low,9988.22,1
405585,moisture,Medium,4389.62,2
405585,moisture,High,2042.15,3
405585,moisture,Very High,889.09,4
405585,salinity,Non Saline,16419.99,1
405585,salinity,Moderately Saline,889.09,4
405585,recession,Very Early,1954.96,1
405585,recession,Early,4497.29,2
405585,recession,Normal,4644.94,3
405585,recession,Late,5714.6,4
405585,recession,Very Late,497.29,5
405585,relief,Level,17309.08,
405595,landtype,High Land,2651.66,
405595,landtype,Medium High Land-1,731.02,
405595,landtype,Medium High Land-2,5650.51,
405595,landtype,Medium Low Land,2237.03,
405595,landtype,Low land,479.88,
405595,texture,Sand,162.47,1
405595,texture,Loam,1768.11,3
405595,texture,Clay Loam,2207.29,4
405595,texture,Clay,7612.23,5
405595,consistency,Loose,162.47,1
405595,consistency,Friable,3975.4,2
405595,consistency,Firm,7612.23,3
405595,drainage,Moderately Well Drained,167.12,2
405595,drainage,Imperfectly Drained,2484.54,3
405595,drainage,Poorly Drained,8827.76,4
405595,drainage,Very Poorly Drained,270.69,5
405595,reaction,Neutral,9682.15,4
405595,reaction,Moderately Alkaline,2067.95,5
405595,moisture,Low,3632.01,1
405595,moisture,Medium,4278.03,2
405595,moisture,High,3569.37,3
405595,moisture,Very High,270.69,4
405595,salinity,Non Saline,11750.1,1
405595,recession,Very Early,2651.66,1
405595,recession,Early,4850.21,2
405595,recession,Normal,1991.96,3
405595,recession,Late,1985.58,4
405595,recession,Very Late,270.69,5
405595,relief,Level,11750.1,
405747,landtype,High Land,16508.49,
405747,landtype,Medium High Land-1,1471.62,
405747,landtype,Medium High Land-2,10791.92,
405747,landtype,Medium Low Land,2104.97,
405747,landtype,Low land,30.21,
405747,texture,Loam,11045.02,3
405747,texture,Clay Loam,6831.85,4
405747,texture,Clay,13030.34,5
405747,consistency,Friable,17876.87,2
405747,consistency,Firm,13030.34,3
405747,drainage,Moderately Well Drained,508.15,2
405747,drainage,Imperfectly Drained,16000.34,3
405747,drainage,Poorly Drained,14368.51,4
405747,drainage,Very Poorly Drained,30.21,5
405747,reaction,Neutral,2450.81,4
405747,reaction,Moderately Alkaline,28456.4,5
405747,moisture,Low,8029.85,1
405747,moisture,Medium,5478.43,2
405747,moisture,High,17368.71,3
405747,moisture,Very High,30.21,4
405747,salinity,Non Saline,30907.21,1
405747,recession,Very Early,16508.49,1
405747,recession,Early,6338.65,2
405747,recession,Normal,5924.88,3
405747,recession,Late,2104.97,4
405747,recession,Very Late,30.21,5
405747,relief,Level,30907.21,
405787,landtype,High Land,10182.33,
405787,landtype,Medium High Land-1,1110.26,
405787,landtype,Medium High Land-2,7765.05,
405787,landtype,Medium Low Land,1582.46,
405787,texture,Loam,5679.19,3
405787,texture,Clay Loam,5877.27,4
405787,texture,Clay,9083.64,5
405787,consistency,Friable,11556.45,2
405787,consistency,Firm,9083.64,3
405787,drainage,Imperfectly Drained,10182.33,3
405787,drainage,Poorly Drained,10260.21,4
405787,drainage,Very Poorly Drained,197.56,5
405787,reaction,Neutral,19218.85,4
405787,reaction,Moderately Alkaline,1421.25,5
405787,moisture,Low,3311.48,1
405787,moisture,Medium,5772.16,2
405787,moisture,High,11556.45,3
405787,salinity,Non Saline,20640.09,1
405787,recession,Very Early,10182.33,1
405787,recession,Early,7146.29,2
405787,recession,Normal,1957.88,3
405787,recession,Late,1156.04,4
405787,recession,Very Late,197.56,5
405787,relief,Level,20362.39,
405787,relief,Slightly Undulating,277.71,
405760,landtype,High Land,3436.1,
405760,landtype,Medium High Land-1,458.17,
405760,landtype,Medium High Land-2,3001.91,
405760,landtype,Medium Low Land,1955.07,
405760,landtype,Low land,109.69,
405760,texture,Loam,1807.76,3
405760,texture,Clay Loam,2420.78,4
405760,texture,Clay,4732.39,5
405760,consistency,Friable,4228.54,2
405760,consistency,Firm,4732.39,3
405760,drainage,Imperfectly Drained,3235.03,3
405760,drainage,Poorly Drained,5616.22,4
405760,drainage,Very Poorly Drained,109.69,5
405760,reaction,Neutral,40.29,4
405760,reaction,Moderately Alkaline,8920.64,5
405760,moisture,Low,4622.71,1
405760,moisture,High,4228.54,3
405760,moisture,Very High,109.69,4
405760,salinity,Non Saline,8960.94,1
405760,recession,Very Early,3436.1,1
405760,recession,Early,2578.78,2
405760,recession,Normal,1113.65,3
405760,recession,Late,1722.73,4
405760,recession,Very Late,109.69,5
405760,relief,Level,8960.94,
406552,landtype,High Land,2058.64,
406552,landtype,Medium High Land-1,1808.11,
406552,landtype,Medium High Land-2,6805.25,
406552,landtype,Medium Low Land,6337.39,
406552,landtype,Low land,3934.47,
406552,texture,Sand,833.24,1
406552,texture,Sandy Loam ,1549.06,2
406552,texture,Loam,1119.19,3
